source_id,source_label,profile_id,u_pos,u_pos_x,u_pos_y,raw_spawn_region,spawn_region,approach_side,inside_convoy_envelope,suggested_label,actual_outcome_label,clearance_m,n_hits,unique_ships_hit,closest_any_ship_distance_m,source_mode
curated_v4_direct,Direct curated v4 synthetic,T042403,"[-35.33857181382687, 1865.640169786582]",-35.33857181382687,1865.640169786582,inside_columns,inside_convoy_envelope,inside_columns,True,credible_hit_threat,credible_hit_threat,530.4956823455909,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T004141,"[-2629.531241470607, 456.68010154159873]",-2629.531241470607,456.68010154159873,astern_infiltration,astern,astern,False,credible_hit_threat,credible_hit_threat,1555.098661504211,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T031052,"[-775.4479750234638, -5771.123084305276]",-775.4479750234638,-5771.123084305276,beam_attack,beam_attack,port,False,credible_hit_threat,credible_hit_threat,1658.747394580728,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T043413,"[114.06859294780828, 3563.5731736071484]",114.06859294780828,3563.5731736071484,inside_columns,inside_convoy_envelope,inside_columns,True,credible_hit_threat,credible_hit_threat,562.9995180606187,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T010169,"[-1519.87763667297, -821.3559492374712]",-1519.87763667297,-821.3559492374712,astern_infiltration,astern,astern,False,credible_hit_threat,credible_hit_threat,666.9372297478673,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T035268,"[-1913.3354024400428, -1848.1640356851544]",-1913.3354024400428,-1848.1640356851544,astern_infiltration,astern,astern,False,credible_hit_threat,credible_hit_threat,905.8310617112795,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T012678,"[-704.0566736930073, 807.9540190200875]",-704.0566736930073,807.9540190200875,inside_columns,inside_convoy_envelope,inside_columns,True,credible_hit_threat,credible_hit_threat,563.9415732229189,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T027208,"[-759.277629350196, 698.2361247608376]",-759.277629350196,698.2361247608376,astern_infiltration,inside_convoy_envelope,inside_columns,True,credible_hit_threat,credible_hit_threat,677.3609602656674,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T000337,"[3707.0251415505822, 2856.9896652790485]",3707.0251415505822,2856.9896652790485,ahead_beam,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2566.5488529205522,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T032677,"[655.0997242452427, 6335.727067915501]",655.0997242452427,6335.727067915501,beam_attack,beam_attack,port,False,credible_hit_threat,credible_hit_threat,2221.139245506946,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T003059,"[-1.1387263787217918, 7080.037570529703]",-1.1387263787217918,7080.037570529703,beam_attack,beam_attack,port,False,credible_hit_threat,credible_hit_threat,2973.948970758966,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T001060,"[-679.8446304463891, -736.6060638936696]",-679.8446304463891,-736.6060638936696,inside_columns,inside_convoy_envelope,inside_columns,True,credible_hit_threat,credible_hit_threat,635.0218620790394,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T007400,"[-3889.639893730351, -1683.25465435945]",-3889.639893730351,-1683.25465435945,outside_perimeter,outside_perimeter,astern,False,credible_hit_threat,credible_hit_threat,2764.26469959282,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T027858,"[4739.62576737291, 161.77293420836256]",4739.62576737291,161.77293420836256,outside_perimeter,outside_perimeter,ahead,False,credible_hit_threat,credible_hit_threat,3600.262128341929,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T020607,"[1044.4856692946448, -937.6804392758725]",1044.4856692946448,-937.6804392758725,inside_columns,inside_convoy_envelope,inside_columns,True,credible_hit_threat,credible_hit_threat,444.96208662462897,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T027212,"[3376.4812486994697, 5011.817773399667]",3376.4812486994697,5011.817773399667,outside_perimeter,outside_perimeter,port_forward_quarter,False,credible_hit_threat,credible_hit_threat,2406.881670146466,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T044539,"[1823.3925051452366, 2666.9312997665475]",1823.3925051452366,2666.9312997665475,ahead_beam,ahead,ahead,False,credible_hit_threat,credible_hit_threat,684.6538363969861,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T020192,"[-244.053015571744, 508.39708870729805]",-244.053015571744,508.39708870729805,inside_columns,inside_convoy_envelope,inside_columns,True,credible_hit_threat,credible_hit_threat,508.63188603971423,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T030468,"[4273.965230248115, -3545.872584102718]",4273.965230248115,-3545.872584102718,ahead_beam,ahead,ahead,False,credible_hit_threat,credible_hit_threat,3182.235327184681,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T043434,"[-406.6645411171321, -4843.915418277323]",-406.6645411171321,-4843.915418277323,outside_perimeter,outside_perimeter,port,False,credible_hit_threat,credible_hit_threat,750.5439853685933,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T023358,"[-51.622999719526966, -4835.596371750682]",-51.622999719526966,-4835.596371750682,outside_perimeter,outside_perimeter,port,False,credible_hit_threat,credible_hit_threat,742.2050041310844,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T018567,"[1066.1314759448437, -5552.355508072931]",1066.1314759448437,-5552.355508072931,outside_perimeter,outside_perimeter,port,False,credible_hit_threat,credible_hit_threat,1439.609186127,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T030228,"[-1127.7670745015866, -5276.426024051325]",-1127.7670745015866,-5276.426024051325,beam_attack,beam_attack,port,False,credible_hit_threat,credible_hit_threat,1161.725897865986,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T000270,"[1916.5437598945693, 1262.8910472389884]",1916.5437598945693,1262.8910472389884,ahead_beam,ahead,ahead,False,credible_hit_threat,credible_hit_threat,781.1450472749751,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T039495,"[762.5281966191721, -6211.4612266290105]",762.5281966191721,-6211.4612266290105,beam_attack,beam_attack,port,False,credible_hit_threat,credible_hit_threat,2098.064707154167,,,,random_tactical_v4
curated_v4_direct,Direct curated v4 synthetic,T040709,"[-2939.904482082884, 3038.4642424990884]",-2939.904482082884,3038.4642424990884,outside_perimeter,outside_perimeter,astern,False,credible_hit_threat,credible_hit_threat,1821.0015625001859,,,,random_tactical_v4
mixed_vae,Mixed 70/30 VAE candidates,VAE000002,"[-1002.3169555664062, -1006.7489013671875]",-1002.3169555664062,-1006.7489013671875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,391.0345805228416,4.0,2.0,16.25125736627387,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000003,"[-1786.08837890625, 5687.169921875]",-1786.08837890625,5687.169921875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1698.7965841446303,4.0,1.0,16.267203523307572,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000004,"[1642.347412109375, -5007.80517578125]",1642.347412109375,-5007.80517578125,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1023.1354172114425,4.0,3.0,22.16453315183255,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000005,"[-1498.49267578125, -6191.6396484375]",-1498.49267578125,-6191.6396484375,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2107.044842393278,4.0,2.0,3.8877285672372675,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000006,"[-657.1242065429688, -5689.17626953125]",-657.1242065429688,-5689.17626953125,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1574.6373992743625,1.0,1.0,9.638618538226488,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000009,"[154.15969848632812, -2216.0]",154.15969848632812,-2216.0,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,532.4295244344046,4.0,1.0,21.463607362140014,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000010,"[-17.41888427734375, 536.518310546875]",-17.41888427734375,536.518310546875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,576.5842186445436,4.0,1.0,12.08178057417552,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000011,"[614.6226196289062, 4504.19580078125]",614.6226196289062,4504.19580078125,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,395.84758322182904,4.0,3.0,11.387498075694653,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000012,"[-72.92568969726562, 2110.332763671875]",-72.92568969726562,2110.332763671875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,651.7326366738362,3.0,2.0,18.043906379219518,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000013,"[3464.129150390625, -2820.052978515625]",3464.129150390625,-2820.052978515625,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2322.401109433904,3.0,2.0,27.715794893867002,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000014,"[-106.2298583984375, 803.5493774414062]",-106.2298583984375,803.5493774414062,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,581.0817165810608,4.0,2.0,10.980390167464895,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000015,"[3476.28125, -5144.408203125]",3476.28125,-5144.408203125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2550.351827404183,3.0,2.0,35.87881185971981,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000017,"[-2924.256103515625, -2160.740966796875]",-2924.256103515625,-2160.740966796875,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1874.0682569403884,3.0,3.0,6.0327777283808866,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000019,"[2049.6728515625, 2405.975830078125]",2049.6728515625,2405.975830078125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,967.3550540210005,2.0,2.0,15.167509149168955,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000021,"[397.4294128417969, -5937.39306640625]",397.4294128417969,-5937.39306640625,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1830.3958195845635,4.0,3.0,14.544749544037252,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000022,"[-2616.687744140625, -4321.79052734375]",-2616.687744140625,-4321.79052734375,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1488.1534348447838,2.0,2.0,10.255394687562411,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000023,"[2933.80419921875, 3480.87158203125]",2933.80419921875,3480.87158203125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1899.6960070095083,3.0,2.0,4.25312657223604,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000025,"[1978.53759765625, 1037.26220703125]",1978.53759765625,1037.26220703125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,899.9471300606455,4.0,1.0,22.000358901832044,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000026,"[2214.465576171875, -1654.7791748046875]",2214.465576171875,-1654.7791748046875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1108.254901168676,3.0,3.0,7.250718894073404,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000027,"[-640.3912963867188, 4625.11181640625]",-640.3912963867188,4625.11181640625,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,512.328117838252,4.0,4.0,4.507207175821828,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000029,"[-1596.352294921875, -21.285825729370117]",-1596.352294921875,-21.285825729370117,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,453.8517265450379,3.0,1.0,7.763289209951187,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000030,"[-1152.69873046875, -5618.845703125]",-1152.69873046875,-5618.845703125,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1504.07697358263,3.0,2.0,3.226750344096042,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000031,"[3535.794677734375, 3780.62158203125]",3535.794677734375,3780.62158203125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2416.0177120273866,3.0,3.0,4.724708057197314,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000032,"[1964.702392578125, 3025.489501953125]",1964.702392578125,3025.489501953125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,868.8395622216789,2.0,1.0,22.70030830318047,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000033,"[2565.884033203125, -1590.508544921875]",2565.884033203125,-1590.508544921875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1439.6249244105925,3.0,2.0,15.562165058369743,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000034,"[3010.18896484375, -3673.52001953125]",3010.18896484375,-3673.52001953125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1918.6251983117427,2.0,1.0,26.91017878834427,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000035,"[983.6407470703125, -6935.1259765625]",983.6407470703125,-6935.1259765625,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2824.8245937699444,4.0,3.0,9.817992006304602,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000037,"[-2667.9755859375, 533.668701171875]",-2667.9755859375,533.668701171875,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1615.6586335968057,2.0,2.0,10.016292224709417,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000039,"[24.200775146484375, -749.8172607421875]",24.200775146484375,-749.8172607421875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,654.5172403838319,3.0,1.0,17.12445355449066,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000040,"[-39.14581298828125, 5219.6474609375]",-39.14581298828125,5219.6474609375,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1120.973149061258,4.0,2.0,7.1996315816312855,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000041,"[3764.981201171875, 1120.256103515625]",3764.981201171875,1120.256103515625,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2634.0006024294407,2.0,1.0,3.448767697320583,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000042,"[1772.729736328125, -1547.126953125]",1772.729736328125,-1547.126953125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,653.7348484586361,2.0,1.0,21.221407232445497,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000043,"[-3231.8818359375, -3905.607421875]",-3231.8818359375,-3905.607421875,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,2099.3305740764613,3.0,3.0,28.12841519246667,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000044,"[818.165771484375, 4782.185546875]",818.165771484375,4782.185546875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,680.3853067477997,4.0,1.0,1.9518436949369091,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000045,"[4207.8583984375, -1957.9959716796875]",4207.8583984375,-1957.9959716796875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,3120.4514477996677,4.0,3.0,8.131822892570048,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000046,"[-2190.8779296875, -1154.27197265625]",-2190.8779296875,-1154.27197265625,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1070.1773810893626,3.0,2.0,18.35750940154986,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000047,"[-848.8416137695312, -6145.33984375]",-848.8416137695312,-6145.33984375,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2037.0750169978646,4.0,3.0,7.6078418216806,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000050,"[-496.0885009765625, -5931.48388671875]",-496.0885009765625,-5931.48388671875,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1826.5625631566159,4.0,3.0,0.8783459424417912,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000052,"[-1037.422119140625, -360.23614501953125]",-1037.422119140625,-360.23614501953125,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,375.38882389502373,3.0,2.0,29.96937856937548,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000053,"[549.2046508789062, -6045.46240234375]",549.2046508789062,-6045.46240234375,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1935.4884657949415,4.0,2.0,9.778798636113564,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000054,"[-1082.787109375, 3302.58447265625]",-1082.787109375,3302.58447265625,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,562.615837358254,4.0,2.0,32.12293145383156,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000055,"[-3150.681884765625, -5955.91064453125]",-3150.681884765625,-5955.91064453125,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,2724.0548738640214,2.0,2.0,14.183521570190411,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000057,"[981.9367065429688, -6060.38623046875]",981.9367065429688,-6060.38623046875,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1952.2415743674828,4.0,2.0,11.358116001034755,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000058,"[-171.72064208984375, -5459.01318359375]",-171.72064208984375,-5459.01318359375,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1345.416048775812,4.0,4.0,1.2949579400050117,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000059,"[962.2395629882812, -6545.8955078125]",962.2395629882812,-6545.8955078125,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2437.806330226991,3.0,3.0,5.301386080854251,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000060,"[1615.564453125, 6357.99951171875]",1615.564453125,6357.99951171875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,2292.435650510734,2.0,2.0,7.538497099008068,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000062,"[-1276.7958984375, -5804.52685546875]",-1276.7958984375,-5804.52685546875,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1695.0156897595405,4.0,4.0,8.26776190153972,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000063,"[-1379.863525390625, -1766.9124755859375]",-1379.863525390625,-1766.9124755859375,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,460.84301341601974,4.0,1.0,2.7005540503130687,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000064,"[3840.05078125, 2936.7919921875]",3840.05078125,2936.7919921875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2703.9897884571164,4.0,2.0,28.80840944619789,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000066,"[-1126.17626953125, 6995.38916015625]",-1126.17626953125,6995.38916015625,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,2880.638288212628,2.0,1.0,12.313346748124816,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000067,"[3136.110595703125, 535.8687133789062]",3136.110595703125,535.8687133789062,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2063.890773437982,4.0,2.0,10.106478978175184,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000068,"[3394.6376953125, 7129.9765625]",3394.6376953125,7129.9765625,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,3763.131942146263,2.0,2.0,25.76360264970289,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000069,"[-2362.634765625, -2605.17138671875]",-2362.634765625,-2605.17138671875,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1227.4204086642414,4.0,3.0,8.671258781037764,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000070,"[1997.186767578125, 1788.1300048828125]",1997.186767578125,1788.1300048828125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,950.3327200897808,3.0,1.0,9.712681357698093,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000071,"[-1516.398193359375, 5057.5068359375]",-1516.398193359375,5057.5068359375,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1013.963702174461,3.0,3.0,26.17870513579876,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000072,"[-1515.099365234375, 3188.36865234375]",-1515.099365234375,3188.36865234375,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,580.2008847264674,3.0,2.0,14.309917085588184,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000073,"[3602.310546875, 6296.93408203125]",3602.310546875,6296.93408203125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,3287.8439010897373,3.0,3.0,7.438707008165801,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000074,"[2514.854248046875, -1715.7232666015625]",2514.854248046875,-1715.7232666015625,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1414.3567090733466,3.0,2.0,11.620519368950724,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000075,"[-683.4225463867188, 3646.8251953125]",-683.4225463867188,3646.8251953125,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,467.9808437404104,3.0,2.0,2.638439177704459,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000076,"[3658.356689453125, 5959.78564453125]",3658.356689453125,5959.78564453125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,3119.453686737949,2.0,1.0,26.928981760335677,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000078,"[568.8262939453125, -1618.9149169921875]",568.8262939453125,-1618.9149169921875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,273.58274082080004,4.0,1.0,17.924657602729674,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000079,"[1687.8837890625, 2897.41357421875]",1687.8837890625,2897.41357421875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,566.2862968997475,3.0,2.0,6.877177947539221,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000080,"[4018.5498046875, -1631.4859619140625]",4018.5498046875,-1631.4859619140625,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2887.2698856252277,3.0,3.0,8.72966362583077,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000081,"[1602.241455078125, -4491.4521484375]",1602.241455078125,-4491.4521484375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,593.9440672191773,2.0,2.0,17.972600053382838,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000083,"[-2043.5712890625, 1646.51123046875]",-2043.5712890625,1646.51123046875,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,941.5969580035479,3.0,3.0,7.945266687036584,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000084,"[-1053.001220703125, -5419.13623046875]",-1053.001220703125,-5419.13623046875,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1307.437486990624,3.0,2.0,6.72083408926346,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000086,"[-1949.15625, -196.97781372070312]",-1949.15625,-196.97781372070312,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,829.8723748337756,1.0,1.0,24.232007018724293,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000087,"[-999.6619262695312, 4651.32373046875]",-999.6619262695312,4651.32373046875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,555.3409013721806,4.0,1.0,1.4782508136128432,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000089,"[1269.6495361328125, 2517.448486328125]",1269.6495361328125,2517.448486328125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,258.8510207200259,4.0,2.0,14.869792669797423,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000090,"[-877.1421508789062, -5105.201171875]",-877.1421508789062,-5105.201171875,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,1008.7151728581963,3.0,2.0,18.87616718773513,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000091,"[220.72743225097656, 4756.61865234375]",220.72743225097656,4756.61865234375,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,641.8669331094345,4.0,1.0,2.9027827881930124,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000093,"[124.58624267578125, 5599.05078125]",124.58624267578125,5599.05078125,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1487.890870781167,4.0,1.0,2.769879233589336,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000094,"[3403.8896484375, 6833.0888671875]",3403.8896484375,6833.0888671875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,3535.635214199472,3.0,2.0,12.57466545511749,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000096,"[-975.9915161132812, 670.3599243164062]",-975.9915161132812,670.3599243164062,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,690.8503903303799,3.0,2.0,41.63444776604044,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000097,"[3550.554443359375, 8370.2724609375]",3550.554443359375,8370.2724609375,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,4889.311225882122,2.0,1.0,23.23644753866658,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000098,"[-207.56365966796875, -3097.954833984375]",-207.56365966796875,-3097.954833984375,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,355.37799573109004,4.0,2.0,7.826644905617685,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000099,"[1139.3232421875, 6819.77490234375]",1139.3232421875,6819.77490234375,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,2704.977401173177,2.0,1.0,9.373019885620247,vae_candidate_pool_v1
