profile_id,name,approach_family,range_band,n,speed_mps,base_bearing_rad,spread_doctrine,spread_deg,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,u_pos_x,u_pos_y,range_to_centroid_m,bearing_error_deg,severity,flag_count,suggested_label,flags,source,generator_version,mode,seed,convoy_profile
D002259,dataset_002259_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.0859633085635676,uniform_divergent,4.5,0.8,2.5,1.0,1082.3410147665559,-2167.5472115693665,2422.7511194152885,2.982145304681873,3.578574365618248,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002260,dataset_002260_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-1.0469073569104859,uniform_divergent,4.5,1.3,2.0,1.8,-1717.0163719557645,2741.978508208556,3235.2111771941186,2.0380127345152648,2.4456152814183176,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002261,dataset_002261_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.7915228075737479,uniform_divergent,5.5,1.3,2.5,1.3,-826.5343276038639,941.1515424615408,1252.5674515112185,3.358963806351465,4.030756567621758,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002262,dataset_002262_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.0938305835234576,uniform_divergent,4.0,2.5,2.0,1.8,1148.206912668273,1959.7032369917692,2271.3026859877627,0.39874740086393967,0.4784968810367276,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002263,dataset_002263_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.1060879329297497,uniform_divergent,7.0,2.3,2.0,1.9,-551.5073995978635,-1068.8292126877811,1202.7286883191819,0.6675456220315586,0.8010547464378703,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002264,dataset_002264_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,3.1401660731388175,uniform_divergent,16.0,0.5,1.5,1.2,2079.9972568112294,-339.47268445782606,2107.5175661984986,9.187679764168104,11.025215717001725,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002265,dataset_002265_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.0849823615259515,uniform_divergent,5.0,1.0,1.5,1.2,1038.6612080567843,2044.343597511846,2293.0673452407923,2.52712032512081,3.0325443901449716,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002266,dataset_002266_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.2718920322690432,uniform_divergent,16.0,0.7,2.0,1.9,-539.1327337843435,-1070.0617428043192,1198.2054239783747,9.614532376910711,11.537438852292853,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002267,dataset_002267_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,2.9859113705215585,uniform_divergent,6.5,1.8,1.5,1.9,2032.1020569440134,-249.16372715117953,2047.3205251655045,1.9295200143712394,2.3154240172454874,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002268,dataset_002268_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-1.115134899402913,uniform_divergent,12.000000000000002,1.6,1.5,1.9,-1876.3728172200017,2711.9984680993166,3297.834234793369,8.571041276633624,10.285249531960348,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002269,dataset_002269_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-2.8583119171832476,uniform_divergent,14.0,1.0,2.0,1.6,2120.536735251351,250.35759501650926,2135.264613796826,9.497430855290501,11.396917026348602,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002270,dataset_002270_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.9261787753896482,uniform_divergent,4.5,2.2,1.5,1.4,-2023.3828631247459,-2752.7838822849308,3416.4158577893572,0.6168069424972583,0.74016833099671,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002271,dataset_002271_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-1.876724423868656,uniform_divergent,12.000000000000002,1.9,1.5,1.0,1392.6751795234861,2810.7240432567824,3136.831809804684,8.829395039927523,10.595274047913026,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002272,dataset_002272_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.8460635710436176,uniform_divergent,6.5,1.9,1.5,1.0,-1304.439819750476,-1711.4798694295555,2151.912309275929,4.210540223841119,5.052648268609342,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002273,dataset_002273_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-0.7772775618526883,uniform_divergent,4.5,2.2,2.0,1.1,-2045.568955699366,2321.2994565935915,3093.9915190094976,4.078219748766521,4.893863698519825,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002274,dataset_002274_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.9996307268032618,uniform_divergent,3.5,1.7,2.0,1.5,-1179.450178151687,1642.8180059113547,2022.3634004027579,2.950825045065432,3.540990054078518,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002275,dataset_002275_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.2028512667820745,uniform_divergent,8.0,1.3,2.5,1.4,1980.1294429012112,-2385.5292344377503,3100.2681075999576,3.480586104821122,4.176703325785346,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002276,dataset_002276_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,0.15784547266351406,uniform_divergent,5.0,1.5,3.0,1.7,-3106.027182325809,-465.1982248551717,3140.6709865497223,0.5258483062402035,0.6310179674882442,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002277,dataset_002277_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-3.10392519989909,uniform_divergent,4.0,2.1,1.5,1.7,2110.8675860042376,55.75886842076964,2111.6038968165694,0.6450617987875529,0.7740741585450635,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002278,dataset_002278_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.9886582004820825,uniform_divergent,4.0,0.6,3.0,1.5,-1810.4236733597045,-2516.3555137751787,3099.9482171107293,2.379545829185146,2.8554549950221753,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002279,dataset_002279_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.7184808993697678,uniform_divergent,16.0,2.2,2.0,1.1,-2112.350196390609,-2641.956252936516,3382.596073228638,10.190336390840281,12.228403669008337,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002280,dataset_002280_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.1115508917657255,uniform_divergent,16.0,2.5,3.0,2.0,2118.1703553070834,2457.4326686775685,3244.3213427750175,9.776556673487413,11.731868008184895,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002281,dataset_002281_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.9388010865030992,uniform_divergent,5.0,2.3,1.5,1.6,-1571.0050553748847,-1836.680835886973,2416.90988183836,4.331367190797654,5.197640628957185,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002282,dataset_002282_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,1.0541910412838194,uniform_divergent,14.0,1.1,2.5,1.0,-2079.967230803581,-2549.9731273735124,3290.6878660158227,9.60420422182623,11.525045066191476,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002283,dataset_002283_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-1.0751783624088977,uniform_divergent,5.0,0.5,2.5,2.0,-1599.252850813281,3043.769664076797,3438.334400373033,0.6785513536128523,0.8142616243354228,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002284,dataset_002284_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.9382704807322539,uniform_divergent,6.000000000000001,2.5,3.0,1.9,-870.0139296742448,-1100.6960164439301,1403.0167349118676,2.0825452570920056,2.4990543085104067,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002285,dataset_002285_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.9979943069926779,uniform_divergent,4.5,0.8,2.5,1.3,-1297.083051062777,2008.3887670480071,2390.826192126675,0.03655632056313738,0.043867584675764855,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002286,dataset_002286_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.085876380129457,uniform_divergent,5.0,0.7,2.5,1.6,-589.9538986006233,-954.7163889743376,1122.2873900433317,3.9295571275810186,4.715468553097222,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002287,dataset_002287_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.1080751904031287,uniform_divergent,6.000000000000001,0.9,2.0,1.8,1774.22361192425,2932.97110181941,3427.8548553311434,0.38692479924115447,0.4643097590893853,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002288,dataset_002288_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.9970909208147548,uniform_divergent,4.5,0.6,1.5,1.1,-520.9224042161435,-842.1533286480975,990.24359637788,1.1316189111588593,1.3579426933906311,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002289,dataset_002289_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.121418460305,uniform_divergent,16.0,0.7,2.0,1.9,737.9224990661851,862.1192407880123,1134.8035953260735,9.013223087570996,10.815867705085195,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002290,dataset_002290_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.493420475552497,uniform_divergent,14.0,1.8,3.0,2.0,2345.0157480022417,2421.2031315636996,3370.6562362057007,8.778257326016695,10.533908791220034,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002291,dataset_002291_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.9985218309001452,uniform_divergent,3.5,1.1,3.0,1.3,-1200.3099549354379,-2093.5082903142224,2413.1972462961853,2.9611722720521008,3.5534067264625206,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002292,dataset_002292_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.1710505626772867,uniform_divergent,5.0,1.2,3.0,1.1,530.780872051476,798.0727063848572,958.4614644377601,0.7650160112445996,0.9180192134935194,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002293,dataset_002293_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.1120156323478527,uniform_divergent,4.0,2.2,2.0,1.7,599.866188368745,1130.2634824596958,1279.5839103903916,3.053291245256667,3.6639494943080004,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002294,dataset_002294_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,3.047217685052701,uniform_divergent,16.0,2.0,3.0,1.3,2144.123530252402,157.17112770210824,2149.876386298797,9.599753207811263,11.519703849373515,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002295,dataset_002295_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.2239825481708992,uniform_divergent,7.0,0.6,3.0,1.1,2231.8430547202,2620.884667219304,3442.4061148807004,2.99160521529208,3.589926258350496,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002296,dataset_002296_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.171337716625418,uniform_divergent,3.5,2.4,2.5,1.9,1039.2707336518558,1757.6862944096024,2041.9463184375406,3.8138498241458585,4.57661978897503,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002297,dataset_002297_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-3.0753988520242546,uniform_divergent,4.0,1.4,1.5,1.6,2329.953587896722,71.89211991305832,2331.062461337834,2.0252904393983395,2.4303485272780074,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002298,dataset_002298_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-1.2677900885414246,uniform_divergent,16.0,2.3,2.5,1.1,-1035.8702977516755,1992.0318796529898,2245.26574892995,10.113763642413474,12.13651637089617,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002299,dataset_002299_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-2.9155586989916173,uniform_divergent,16.0,1.2,2.5,1.2,2310.773138029809,132.67020519852224,2314.578553168492,9.66483210634768,11.597798527617215,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002300,dataset_002300_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.2458777168281885,uniform_divergent,6.5,2.2,2.5,1.9,715.5516148266131,-877.6441477681416,1132.375098451322,0.5113735698892972,0.6136482838671565,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002301,dataset_002301_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.3380466476690147,uniform_divergent,4.0,1.7,2.5,1.6,2159.2881032687665,2649.355109188508,3417.8366853173775,4.779343508328392,5.73521220999407,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002302,dataset_002302_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,-3.0507789119798385,uniform_divergent,5.0,0.6,2.5,2.0,2977.9018687036023,274.25328514549994,2990.504038459321,0.058633300230225636,0.07035996027627076,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002303,dataset_002303_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,1.953688617874491,uniform_divergent,4.5,1.9,2.0,1.7,1504.1175151624432,-2966.580741792614,3326.1044476975253,4.947834472725978,5.937401367271173,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002304,dataset_002304_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.1174409580128715,uniform_divergent,6.5,1.9,2.0,1.7,1740.9990683129913,-2846.161414224505,3336.422118330823,0.13372650728912577,0.1604718087469509,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002305,dataset_002305_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.3493516576418094,uniform_divergent,4.5,0.5,2.0,1.8,727.7844412968778,813.7419770698746,1091.717087087766,2.7995172703044546,3.3594207243653456,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002306,dataset_002306_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.8872829285963307,uniform_divergent,7.0,0.8,3.0,1.4,-862.665768886327,914.4738518334133,1257.161347836974,4.167724122584433,5.00126894710132,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002307,dataset_002307_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.1827876572034413,uniform_divergent,6.5,0.6,3.0,1.9,1949.6017675678197,2598.0358974196547,3248.189892291508,1.820544914374029,2.1846538972488347,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002308,dataset_002308_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.2687047684646684,uniform_divergent,6.5,2.4,2.5,1.0,925.8625368762021,-1102.180001760157,1439.452046256094,0.044006118729175626,0.05280734247501075,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002309,dataset_002309_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.0279997937063337,uniform_divergent,14.0,2.2,3.0,1.5,-862.2384670826575,-1026.2587234256816,1340.3962628731701,8.936237550190373,10.723485060228448,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002310,dataset_002310_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.8588349325931988,uniform_divergent,6.5,1.3,2.5,1.3,-2390.2174381168356,-2487.248380556023,3449.571554274004,3.067941034602311,3.681529241522773,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002311,dataset_002311_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-2.930254714884256,uniform_divergent,14.0,2.3,1.5,1.6,2091.76256822183,112.13728694067902,2094.7661952915896,9.040140261591606,10.848168313909927,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002312,dataset_002312_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.2086358655549123,uniform_divergent,6.000000000000001,1.5,3.0,1.2,685.5049157730932,-1069.2360280626726,1270.1112838079646,3.880909198870486,4.657091038644583,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002313,dataset_002313_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,3.081794210290682,uniform_divergent,5.5,1.0,3.0,1.4,2448.618674384992,-21.7273070472981,2448.715068851099,2.917809616801926,3.501371540162311,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002314,dataset_002314_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.073146264947379,uniform_divergent,8.0,2.3,2.5,1.3,1050.2259408864488,-1657.901097412688,1962.552056816079,3.5703854759286124,4.284462571114335,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002315,dataset_002315_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.152630061506884,uniform_divergent,7.0,1.8,1.5,1.1,1632.9883339429794,2798.8411836640767,3240.3954805190056,3.0751251718191086,3.6901502061829303,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002316,dataset_002316_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.220710602134949,uniform_divergent,6.5,1.8,2.0,1.3,1668.798792386366,2611.2219320536833,3098.9303619004354,4.655215410017035,5.586258492020441,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002317,dataset_002317_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.8258376220103867,uniform_divergent,14.0,2.2,2.5,2.0,-1215.2725757626768,-1875.2592802404415,2234.610659942521,9.737502315871675,11.685002779046009,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002318,dataset_002318_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-0.9167775603012233,uniform_divergent,6.5,2.0,2.0,1.2,-2021.3240695611823,2438.1558246029167,3167.073541809932,2.1875102695214177,2.6250123234257012,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002319,dataset_002319_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.169424334777895,uniform_divergent,4.5,0.6,3.0,1.4,855.6148219165765,1047.8187581248806,1352.7752486506033,4.935102624789861,5.922123149747834,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002320,dataset_002320_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.257880684564755,uniform_divergent,16.0,2.2,2.5,1.8,612.7365695734788,1079.2441490426388,1241.0535995417138,9.781462415922135,11.737754899106562,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002321,dataset_002321_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,1.253772102336549,uniform_divergent,16.0,1.0,3.0,1.0,-1083.0998052621444,-2016.5244327257071,2288.990165103081,10.076636354678476,12.09196362561417,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002322,dataset_002322_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,1.0059132831335686,uniform_divergent,6.000000000000001,1.7,1.5,1.9,-1585.5237362142384,-2629.7771571218946,3070.767561086132,1.2791425023683458,1.534971002842015,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002323,dataset_002323_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.29845882640307,uniform_divergent,8.0,1.7,2.5,1.8,2087.8323281308526,-2350.5763885724905,3143.9232161270716,0.07982088284218157,0.09578505941061788,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002324,dataset_002324_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,0.20544305650613182,uniform_divergent,6.5,1.4,2.0,1.4,-3185.346858880344,-496.81070130773514,3223.857236962077,2.90615988490802,3.487391861889624,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002325,dataset_002325_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.2123402578494975,uniform_divergent,6.5,1.8,1.5,1.4,570.9254533426457,-911.4281940338686,1075.479998026158,4.694422180722595,5.633306616867114,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002326,dataset_002326_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-1.9544374658744679,uniform_divergent,4.5,1.3,2.5,1.5,431.0055548414382,894.7356974845451,993.13531638812,3.739689669124573,4.4876276029494875,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002327,dataset_002327_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.4659265907290226,uniform_divergent,16.0,2.5,2.5,1.2,2257.780420896391,-2598.8149632768664,3442.587928046984,10.30395441860665,12.36474530232798,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002328,dataset_002328_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.026111291633279,uniform_divergent,4.0,1.1,2.0,1.0,919.2168492268097,1784.8714242357225,2007.666709629793,1.1610462327833395,1.3932554793400074,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002329,dataset_002329_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,0.06859641755583129,uniform_divergent,3.5,1.3,3.0,1.2,-2290.8039353216004,-40.12706255990794,2291.155352924506,2.9267614348884754,3.51211372186617,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002330,dataset_002330_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.474749318598783,uniform_divergent,14.0,0.6,1.5,1.9,754.546463528841,-805.6578891144633,1103.822902424231,8.668998118977735,10.40279774277328,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002331,dataset_002331_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-1.052980246439617,uniform_divergent,6.5,1.6,2.5,1.1,-1402.733879668354,3005.158715858748,3316.4199439563185,4.64667127400688,5.576005528808255,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002332,dataset_002332_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-1.074728582931245,uniform_divergent,3.5,2.3,3.0,1.9,-482.03239489204555,987.9488054906627,1099.2716097470125,2.4142696886871464,2.8971236264245754,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002333,dataset_002333_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.2258047332534083,uniform_divergent,5.5,1.9,2.5,1.1,1395.223995675228,-1526.6739029136143,2068.1835518022663,4.89490561533154,5.8738867383978475,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002334,dataset_002334_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-1.9977720001503758,uniform_divergent,8.0,0.8,2.5,1.6,524.1194969365469,1071.5986341763348,1192.90606496807,1.5993789945170949,1.9192547934205137,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002335,dataset_002335_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.1791249095462644,uniform_divergent,4.5,1.2,1.5,1.0,1985.7690460630504,2460.6720421782375,3161.9907658719962,4.048963958208074,4.858756749849689,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002336,dataset_002336_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.8824806299329623,uniform_divergent,16.0,1.6,2.5,1.1,-500.54459422324993,875.8712264761042,1008.8088501668059,9.6903977308447,11.628477277013639,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002337,dataset_002337_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,2.922740254054077,uniform_divergent,5.5,2.1,2.0,1.2,2202.3843437344576,-333.2780186804109,2227.4584250356274,3.934265173092736,4.721118207711283,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002338,dataset_002338_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,0.10382624149126671,uniform_divergent,5.5,2.1,2.0,1.0,-2306.424320471244,-146.04497934741778,2311.0435482815606,2.3256195164781253,2.7907434197737504,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002339,dataset_002339_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.1059933638384867,uniform_divergent,4.0,1.8,3.0,1.9,1238.360721510699,-1928.3527530606655,2291.7420484900013,2.0434686251871543,2.4521623502245853,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002340,dataset_002340_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.8091444158958089,uniform_divergent,5.0,1.1,1.5,2.0,-1446.8523464607367,1762.8156192801582,2280.548315655037,4.261585947186967,5.11390313662436,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D002341,dataset_002341_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,0.10259081384530938,uniform_divergent,5.5,1.9,1.5,1.0,-2415.1334918715265,-379.53263028489795,2444.77295490001,3.0528392393912345,3.6634070872694813,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
